Month,Day,Hour,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity
7,24,5,15.6,13.3,86
7,24,6,15.6,13.3,86
7,24,7,18.3,15,81
7,24,8,20.6,15.6,73
7,24,9,22.2,15.6,66
7,24,10,24.4,14.4,54
7,24,11,25,11.7,43
7,24,12,26.1,11.7,41
7,24,13,26.1,11.7,41
7,24,14,26.1,11.7,41
7,24,15,26.7,12.8,42
7,24,16,26.7,12.8,42
7,24,17,25.6,12.8,45
7,24,18,25.6,13.3,47
7,24,19,24.4,13.3,50
7,24,20,22.2,13.9,59
7,24,21,20,13.3,65
7,24,22,19.4,13.9,70
7,24,23,18.3,13.9,76
7,24,24,17.9,13.7,76
7,25,1,17.1,13.5,79
7,25,2,16.6,13.4,81
7,25,3,16.1,13.3,83
7,25,4,15.6,13.3,86
7,25,5,15,13.3,90
7,25,6,15.6,13.3,86
7,25,7,16.7,13.9,84
7,25,8,18.3,14.4,78
7,25,9,20,14.4,70
7,25,10,21.1,14.4,66
7,25,11,21.7,13.3,59
7,25,12,22.2,13.3,57
7,25,13,22.8,12.2,51
7,25,14,22.8,10.6,46
7,25,15,23.9,10,41
7,25,16,23.9,10,41
7,25,17,23.9,11.1,45
7,25,18,22.2,11.1,49
7,25,19,21.7,11.1,51
7,25,20,20,11.1,57
7,25,21,18.9,12.2,65
7,25,22,17.2,12.2,72
7,25,23,16.7,12.8,78
7,25,24,16.4,12.7,79
7,26,1,15.6,12.7,83
7,26,2,15.2,12.8,86
7,26,3,14.8,13,89
7,26,4,14.4,13.1,92
7,26,5,13.9,13.3,96
7,26,6,13.9,12.2,89
7,26,7,16.7,12.8,78
7,26,8,17.8,12.8,73
7,26,9,18.9,11.7,63
7,26,10,21.1,11.1,53
7,26,11,21.7,10,47
7,26,12,22.2,10.6,48
7,26,13,22.2,9.4,44
7,26,14,22.6,9.6,44
7,26,15,22.8,10,44
7,26,16,23.9,10,41
7,26,17,23.9,10.6,43
7,26,18,22.8,11.1,48
7,26,19,22.2,11.1,49
7,26,20,20,12.2,61
7,26,21,18.3,12.8,70
7,26,22,16.1,11.7,75
7,26,23,15,11.7,81
7,26,24,14.9,11.6,81
7,27,1,14.3,11.6,84
7,27,2,14.1,11.7,85
7,27,3,13.8,11.9,88
7,27,4,13.6,12,90
7,27,5,13.3,12.2,93
7,27,6,12.8,11.7,93
7,27,7,16.1,12.8,81
7,27,8,17.2,12.2,72
7,27,9,19.4,10,54
7,27,10,21.1,11.7,55
7,27,11,21.7,11.7,53
7,27,12,23.3,11.7,48
7,27,13,23.3,11.7,48
7,27,14,25,11.1,42
7,27,15,23.9,11.1,45
7,27,16,24.4,11.1,43
7,27,17,24.4,10.6,42
7,27,18,23.9,10,41
7,27,19,23.3,10,43
7,27,20,21.7,10,47
7,27,21,18.9,11.7,63
7,27,22,18.3,11.7,65
7,27,23,18.3,11.7,65
7,27,24,17.8,11.8,68
7,28,1,16.9,12,73
7,28,2,16.3,12.3,77
7,28,3,15.7,12.6,82
7,28,4,15.1,12.9,87
7,28,5,14.4,13.3,93
7,28,6,13.3,12.8,97
7,28,7,16.1,13.3,83
7,28,8,17.2,13.3,78
7,28,9,19.4,12.2,63
7,28,10,21.1,12.8,59
7,28,11,22.2,11.7,51
7,28,12,23.3,11.7,48
7,28,13,23.3,8.9,40
7,28,14,24.4,7.8,35
7,28,15,23.9,7.2,34
7,28,16,23.3,8.3,38
7,28,17,23.3,7.8,37
7,28,18,22.8,8.3,39
7,28,19,22.2,8.3,41
7,28,20,20.6,10.6,53
7,28,21,19.4,11.1,59
7,28,22,18.9,11.7,63
7,28,23,18.3,12.8,70
7,28,24,18.4,12.9,70
7,29,1,18,13.1,73
7,29,2,18,13.4,74
7,29,3,17.9,13.7,76
7,29,4,17.9,14,78
7,29,5,17.8,14.4,80
7,29,6,17.8,15,84
7,29,7,17.8,13.3,75
7,29,8,17.2,13.3,78
7,29,9,17.2,14.4,84
7,29,10,17.8,14.4,80
7,29,11,17.8,15.6,87
7,29,12,20,16.1,78
7,29,13,20.6,14.4,68
7,29,14,16.7,16.1,96
7,29,15,16.1,15.6,97
7,29,16,16.1,15.6,97
7,29,17,17.2,16.1,93
7,29,18,17.2,16.1,93
7,29,19,16.1,15.6,97
7,29,20,16.1,16.1,100
7,29,21,16.2,16.2,100
7,29,22,16.7,16.1,96
7,29,23,16.7,16.1,96
7,29,24,16.8,15.9,94
7,30,1,16.4,15.7,96
7,30,2,16.3,15.6,96
7,30,3,16.3,15.6,96
7,30,4,16.2,15.6,96
7,30,5,16.1,15.6,97
7,30,6,16.1,16.1,100
7,30,7,16.1,15,93
7,30,8,16.7,15,90
7,30,9,18.3,15,81
7,30,10,18.9,14.4,75
7,30,11,20,13.9,68
7,30,12,21.7,13.3,59
7,30,13,22.8,12.8,53
7,30,14,23.3,13.3,53
7,30,15,22.8,13.9,57
7,30,16,22.9,13.5,55
7,30,17,22.8,13.3,55
7,30,18,22,13.4,58
7,30,19,20.9,13.7,63
7,30,20,19.4,13.9,70
7,30,21,17.8,14.4,80
7,30,22,17.2,14.4,84
7,30,23,17.2,14.4,84
7,30,24,16.8,14.1,84
7,31,1,16,13.8,87
7,31,2,15.5,13.6,88
7,31,3,15,13.5,91
7,31,4,14.5,13.4,93
7,31,5,13.9,13.3,96
7,31,6,12.8,12.8,100
7,31,7,15.6,14.4,93
7,31,8,18.3,15,81
7,31,9,21.1,15,68
7,31,10,22.8,13.9,57
7,31,11,23.9,13.3,51
7,31,12,25,12.8,47
7,31,13,25.6,14.4,50
7,31,14,27.2,15,47
7,31,15,27.2,15,47
7,31,16,28.3,15,44
7,31,17,27.8,15,46
7,31,18,27.8,15.6,47
7,31,19,27.2,15.6,49
7,31,20,25.6,16.1,56
7,31,21,23.9,15.6,60
7,31,22,23.5,15.8,62
7,31,23,23.1,16,60
7,31,24,22.7,16.2,62
8,1,1,22.2,16.4,78
8,1,2,21.8,16.6,83
8,1,3,21.4,16.8,88
8,1,4,21,17,78
8,1,5,20,17,83
8,1,6,21,17,78
8,1,7,22,17,73
8,1,8,24,18,69
8,1,9,27,17,54
8,1,10,28,17,51
8,1,11,29,19,55
8,1,12,30,21,59
8,1,13,32,21,52
8,1,14,33,20,46
8,1,15,33,20,46
8,1,16,33,20,46
8,1,17,32,21,52
8,1,18,31,21,55
8,1,19,30,22,62
8,1,20,29,22,66
8,1,21,28,22,70
8,1,22,27,21,70
8,1,23,26,21,74
8,1,24,26,21,74
8,2,1,25,22,83
8,2,2,24,22,89
8,2,3,23,22,94
8,2,4,23,22,94
8,2,5,23,22,94
8,2,6,23,22,94
8,2,7,24,22,89
8,2,8,26,22,79
8,2,9,27,22,74
8,2,10,27,22,74
8,2,11,27,22,74
8,2,12,28,22,70
8,2,13,29,23,70
8,2,14,28,22,70
8,2,15,24,23,94
8,2,16,28,23,74
8,2,17,28,23,74
8,2,18,28,23,74
8,2,19,27,23,79
8,2,20,26,22,79
8,2,21,26,22,79
8,2,22,25,22,83
8,2,23,24,22,89
8,2,24,24,22,89
8,3,1,23,22,94
8,3,2,23,22,94
8,3,3,23,22,94
8,3,4,23,22,94
8,3,5,23,22,94
8,3,6,23,22,94
8,3,7,22,21,94
8,3,8,22,19,83
8,3,9,24,17,65
8,3,10,26,16,54
8,3,11,28,16,48
8,3,12,29,15,43
8,3,13,29,15,43
8,3,14,30,14,38
8,3,15,31,16,40
8,3,16,31,17,43
8,3,17,29,17,48
8,3,18,29,17,48
8,3,19,28,17,51
8,3,20,25,17,61
8,3,21,23,17,69
8,3,22,23,17,69
8,3,23,21,17,78
8,3,24,21,17,78
8,4,1,20,15,73
8,4,2,19,13,68
8,4,3,18,13,73
8,4,4,17,14,82
8,4,5,17,14,82
8,4,6,18,16,88
8,4,7,21,16,73
8,4,8,23,16,65
8,4,9,24,16,61
8,4,10,27,14,45
8,4,11,29,12,35
8,4,12,29,12,35
8,4,13,31,12,31
8,4,14,31,12,31
8,4,15,31,12,31
8,4,16,31,12,31
8,4,17,31,12,31
8,4,18,31,13,33
8,4,19,29,12,35
8,4,20,26,12,42
8,4,21,24,12,47
8,4,22,22,13,57
8,4,23,20,13,64
8,4,24,19,13,68
8,5,1,18,13,73
8,5,2,17,14,82
8,5,3,18,15,83
8,5,4,17,14,82
8,5,5,17,15,88
8,5,6,18,14,77
8,5,7,20,14,68
8,5,8,24,14,54
8,5,9,27,12,39
8,5,10,28,13,40
8,5,11,30,12,33
8,5,12,31,13,33
8,5,13,32,13,31
8,5,14,32,13,31
8,5,15,33,12,28
8,5,16,33,11,26
8,5,17,32,11,28
8,5,18,32,12,29
8,5,19,31,11,29
8,5,20,28,17,51
8,5,21,26,17,58
8,5,22,24,17,65
8,5,23,23,17,69
8,5,24,22,17,73
8,6,1,22,16,69
8,6,2,22,16,69
8,6,3,21,17,78
8,6,4,21,17,78
8,6,5,20,17,83
8,6,6,19,17,88
8,6,7,22,17,73
8,6,8,25,17,61
8,6,9,28,17,51
8,6,10,29,18,52
8,6,11,31,18,46
8,6,12,31,18,46
8,6,13,33,18,41
8,6,14,34,17,36
8,6,15,33,17,38
8,6,16,34,16,34
8,6,17,34,17,36
8,6,18,33,18,41
8,6,19,31,17,43
8,6,20,29,18,52
8,6,21,27,18,58
8,6,22,27,19,62
8,6,23,26,19,65
8,6,24,26,17,58
8,7,1,24,17,65
8,7,2,23,18,73
8,7,3,24,18,69
8,7,4,24,18,69
8,7,5,23,19,78
8,7,6,24,19,74
8,7,7,24,20,78
8,7,8,26,21,74
8,7,9,28,22,70
8,7,10,29,23,70
8,7,11,31,24,66
8,7,12,32,24,63
8,7,13,33,25,63
8,7,14,34,24,56
8,7,15,35,24,53
8,7,16,35,23,50
8,7,17,34,24,56
8,7,18,32,23,59
8,7,19,32,24,63
8,7,20,30,24,70
8,7,21,28,24,79
8,7,22,28,24,79
8,7,23,28,23,74
8,7,24,27,23,79
8,8,1,26,22,79
8,8,2,25,22,83
8,8,3,24,21,83
8,8,4,23,19,78
8,8,5,22,19,83
8,8,6,22,19,83
8,8,7,23,20,83
8,8,8,26,19,65
8,8,9,29,19,55
8,8,10,32,18,43
8,8,11,33,18,41
8,8,12,34,18,39
8,8,13,36,18,35
8,8,14,36,19,37
8,8,15,36,21,42
8,8,16,35,21,44
8,8,17,36,22,44
8,8,18,35,22,47
8,8,19,34,22,50
8,8,20,29,20,58
8,8,21,28,20,62
8,8,22,27,20,66
8,8,23,27,21,70
8,8,24,27,22,74
8,9,1,27,21,70
8,9,2,27,21,70
8,9,3,26,21,74
8,9,4,25,21,78
8,9,5,24,22,89
8,9,6,24,22,89
8,9,7,25,22,83
8,9,8,27,22,74
8,9,9,29,23,70
8,9,10,31,22,59
8,9,11,32,22,56
8,9,12,31,21,55
8,9,13,32,21,52
8,9,14,33,21,49
8,9,15,33,21,49
8,9,16,34,21,47
8,9,17,33,20,46
8,9,18,33,19,44
8,9,19,31,21,55
8,9,20,30,21,59
8,9,21,29,22,66
8,9,22,22,19,83
8,9,23,22,20,88
8,9,24,21,20,94
8,10,1,21,20,94
8,10,2,21,20,94
8,10,3,21,20,94
8,10,4,21.1,19.5,91
8,10,5,21,19,88
8,10,6,21,17,78
8,10,7,20,15,73
8,10,8,20,14,68
8,10,9,22,13,57
8,10,10,23,12,50
8,10,11,25,13,47
8,10,12,26,13,45
8,10,13,27,13,42
8,10,14,26,12,42
8,10,15,27,11,37
8,10,16,27,9,32
8,10,17,27,11,37
8,10,18,26,12,42
8,10,19,24,12,47
8,10,20,22,13,57
8,10,21,21,13,60
8,10,22,19,15,78
8,10,23,19,15,78
8,10,24,18,15,83
8,11,1,17,15,88
8,11,2,16,14,88
8,11,3,15.9,14,88
8,11,4,16,14,88
8,11,5,16,14,88
8,11,6,16.1,14,87
8,11,7,17.2,14.6,85
8,11,8,19,15,78
8,11,9,21,14,64
8,11,10,22.6,13.6,57
8,11,11,24,13,50
8,11,12,25,13,47
8,11,13,26,13,45
8,11,14,26,12,42
8,11,15,26,12,42
8,11,16,27,12,39
8,11,17,27,12,39
8,11,18,26,12,42
8,11,19,26,12,42
8,11,20,24,13,50
8,11,21,23,14,57
8,11,22,21,14,64
8,11,23,19,15,78
8,11,24,19,15,78
8,12,1,18,15,83
8,12,2,19,16,83
8,12,3,18,15,83
8,12,4,18,15,83
8,12,5,17,15,88
8,12,6,18,16,88
8,12,7,19,15,78
8,12,8,22,15,64
8,12,9,23,16,65
8,12,10,23,17,69
8,12,11,24,16,61
8,12,12,24,16,61
8,12,13,26,15,51
8,12,14,26,16,54
8,12,15,26,17,58
8,12,16,27,17,54
8,12,17,27,17,54
8,12,18,26,18,61
8,12,19,26,18,61
8,12,20,24,18,69
8,12,21,23,18,73
8,12,22,22,18,78
8,12,23,22,18,78
8,12,24,22,16,69
8,13,1,21,15,69
8,13,2,19,14,73
8,13,3,19,14,73
8,13,4,19,14,73
8,13,5,19,14,73
8,13,6,19,14,73
8,13,7,19,14,73
8,13,8,21,14,64
8,13,9,22,15,64
8,13,10,23,14,57
8,13,11,24,15,57
8,13,12,24,14,54
8,13,13,24,14,54
8,13,14,26,13,45
8,13,15,26,12,42
8,13,16,27,11,37
8,13,17,26,10,37
8,13,18,25,7,32
8,13,19,24,6,31
8,13,20,21,8,43
8,13,21,19,8,49
8,13,22,17,8,55
8,13,23,16,8,59
8,13,24,16,9,63
8,14,1,14,9,72
8,14,2,14,9,72
8,14,3,14,9,72
8,14,4,13,9,77
8,14,5,12,9,82
8,14,6,13,9,77
8,14,7,15,9,67
8,14,8,18,9,56
8,14,9,19,9,52
8,14,10,21,6,38
8,14,11,22,7,38
8,14,12,23,3,27
8,14,13,24,6,31
8,14,14,25,6,30
8,14,15,25,5,28
8,14,16,26,5,26
8,14,17,26,5,26
8,14,18,25,4,26
8,14,19,23,5,31
8,14,20,21,8,43
8,14,21,19,9,52
8,14,22,17,11,68
8,14,23,14,10,77
8,14,24,13,11,88
8,15,1,13,11,88
8,15,2,15,12,82
8,15,3,12,11,94
8,15,4,12,11,94
8,15,5,13,11,88
8,15,6,11,10,94
8,15,7,14,12,88
8,15,8,19,10,56
8,15,9,22,9,43
8,15,10,23,9,41
8,15,11,25,9,36
8,15,12,26,8,32
8,15,13,27,9,32
8,15,14,26,9,34
8,15,15,26,9,34
8,15,16,27,9,32
8,15,17,26,9,34
8,15,18,25,9,36
8,15,19,24,10,41
8,15,20,23,10,44
8,15,21,22,10,46
8,15,22,21,11,53
8,15,23,21,12,56
8,15,24,21,12,56
8,16,1,21,13,60
8,16,2,21,13,60
8,16,3,20,13,64
8,16,4,19,14,73
8,16,5,19,14,73
8,16,6,20,17,83
8,16,7,20,17,83
8,16,8,20,17,83
8,16,9,19,17,88
8,16,10,18,16,88
8,16,11,18,17,94
8,16,12,19,18,94
8,16,13,19,19,100
8,16,14,20,19,94
8,16,15,20,19,94
8,16,16,21,19,88
8,16,17,22,19,83
8,16,18,22,19,83
8,16,19,21,19,88
8,16,20,20,17,83
8,16,21,19,16,83
8,16,22,19,16,83
8,16,23,18,15,83
8,16,24,17,16,94
8,17,1,18,16,88
8,17,2,17.5,16,91
8,17,3,17,16,94
8,17,4,17,16,94
8,17,5,17,16,94
8,17,6,17,16,94
8,17,7,18,16,88
8,17,8,19,16,83
8,17,9,19,15,78
8,17,10,20,16,78
8,17,11,20,14,68
8,17,12,22,14,60
8,17,13,23,14,57
8,17,14,23,14,57
8,17,15,23,14,57
8,17,16,23,14,57
8,17,17,23,14,57
8,17,18,22,14,60
8,17,19,21,15,69
8,17,20,21,15,69
8,17,21,20,14,68
8,17,22,19,14.1,73
8,17,23,18,14,77
8,17,24,17,14,82
8,18,1,17,14,82
8,18,2,17,14,82
8,18,3,16,14,88
8,18,4,14,14,100
8,18,5,14,14,100
8,18,6,16,14,88
8,18,7,17,15,88
8,18,8,18,16,88
8,18,9,19,15,78
8,18,10,20,14,68
8,18,11,22,14,60
8,18,12,22,14,60
8,18,13,24,14,54
8,18,14,25,13,47
8,18,15,25,12,44
8,18,16,24,14,54
8,18,17,24,14,54
8,18,18,24,13,50
8,18,19,22,16,69
8,18,20,22,16,69
8,18,21,20,17,83
8,18,22,19,18,94
8,18,23,19,17,88
8,18,24,18.9,17.1,89
8,19,1,18.6,17.2,92
8,19,2,18,17,94
8,19,3,18,17,94
8,19,4,18,17,94
8,19,5,17,16,94
8,19,6,17,16,94
8,19,7,17,16,94
8,19,8,17,16,94
8,19,9,17,16,94
8,19,10,19,16,83
8,19,11,17,16,94
8,19,12,19,16,83
8,19,13,19,16,83
8,19,14,19,17,88
8,19,15,21,16,73
8,19,16,22,15,64
8,19,17,20,15,73
8,19,18,18,16,88
8,19,19,19,16,83
8,19,20,18,17,94
8,19,21,18,17,94
8,19,22,17,15,88
8,19,23,17,15,88
8,19,24,17,15,88
8,20,1,16.9,15.1,89
8,20,2,16.6,15,90
8,20,3,16.4,14.9,91
8,20,4,16.3,15,92
8,20,5,16,15,94
8,20,6,16,14,88
8,20,7,16,14,88
8,20,8,16,14,88
8,20,9,16,14,88
8,20,10,17,16,94
8,20,11,18,16,88
8,20,12,18,14,77
8,20,13,20,14,68
8,20,14,20,16,78
8,20,15,21,14,64
8,20,16,23,13,53
8,20,17,22,14,60
8,20,18,23,15,61
8,20,19,22,14,60
8,20,20,20,15,73
8,20,21,19,15,78
8,20,22,18,16,88
8,20,23,17,14,82
8,20,24,17,12,72
8,21,1,16,12,77
8,21,2,16,12,77
8,21,3,15,11,77
8,21,4,15,11,77
8,21,5,14,11,82
8,21,6,14,11,82
8,21,7,15.7,11.5,76
8,21,8,18,12,68
8,21,9,21,12,56
8,21,10,22,12,53
8,21,11,23,13,53
8,21,12,23,13,53
8,21,13,24,13,50
8,21,14,25,12,44
8,21,15,26,12,42
8,21,16,26,11,39
8,21,17,25,12,44
8,21,18,25,12,44
8,21,19,23,13,53
8,21,20,22,14,60
8,21,21,20,15,73
8,21,22,19,16,83
8,21,23,17,14,82
8,21,24,16,14,88
8,22,1,16,15,94
8,22,2,14,14,100
8,22,3,16,14,88
8,22,4,17,15,88
8,22,5,17,14,82
8,22,6,17,15,88
8,22,7,18,16,88
8,22,8,19,16,83
8,22,9,21,15,69
8,22,10,20,16,78
8,22,11,18,17,94
8,22,12,18,17,94
8,22,13,18,18,100
8,22,14,19,18,94
8,22,15,19,18,94
8,22,16,19,18,94
8,22,17,20,18,88
8,22,18,20,18,88
8,22,19,19,18,94
8,22,20,19,18,94
8,22,21,19,18,94
8,22,22,19,19,100
8,22,23,19,19,100
8,22,24,19,19,100
8,23,1,20,19,94
8,23,2,20,19,94
8,23,3,19,19,100
8,23,4,19,19,100
8,23,5,19,19,100
8,23,6,19,19,100
8,23,7,19,19,100
8,23,8,20,19,94
8,23,9,21,19,88
8,23,10,21,19,88
8,23,11,21,19,88
8,23,12,21,19,88
8,23,13,23,19,78
8,23,14,23,19,78
8,23,15,26,19,65
8,23,16,26,18,61
8,23,17,26,18,61
8,23,18,26,18,61
8,23,19,24,18,69
8,23,20,22,19,83
8,23,21,21,18,83
8,23,22,21,18,83
8,23,23,19,18,94
8,23,24,19,17,88
8,24,1,18,17,94
8,24,2,18,17,94
8,24,3,18,17,94
8,24,4,18,17,94
8,24,5,17.8,17,95
8,24,6,18,17,94
8,24,7,18,18,100
8,24,8,19,18,94
8,24,9,20,18,88
8,24,10,21,17,78
8,24,11,22,17,73
8,24,12,24,17,65
8,24,13,26,17,58
8,24,14,25,16,57
8,24,15,27,16,51
8,24,16,26,16,54
8,24,17,26,16,54
8,24,18,26,16,54
8,24,19,24,16,61
8,24,20,23,16,65
8,24,21,22,17,73
8,24,22,21,17,78
8,24,23,19,17,88
8,24,24,18,17,94
8,25,1,17,17,100
8,25,2,17,17,100
8,25,3,16,15,94
8,25,4,16.6,16,96
8,25,5,17,17,100
8,25,6,17,16,94
8,25,7,18,17,94
8,25,8,20,18,88
8,25,9,22,18,78
8,25,10,24,19,74
8,25,11,26,19,65
8,25,12,26,18,61
8,25,13,27,18,58
8,25,14,27,18,58
8,25,15,28,18,55
8,25,16,27,19,62
8,25,17,27,20,66
8,25,18,26,20,70
8,25,19,26,19,65
8,25,20,24,20,78
8,25,21,23,21,89
8,25,22,23,21,89
8,25,23,23,21,89
8,25,24,23,19,78
8,26,1,22,19,83
8,26,2,22,19,83
8,26,3,21,19,88
8,26,4,21,19,88
8,26,5,21,19,88
8,26,6,21,19,88
8,26,7,21,19,88
8,26,8,21,20,94
8,26,9,21,21,100
8,26,10,22,21,94
8,26,11,23,21,89
8,26,12,22,21,94
8,26,13,25,21,78
8,26,14,26,20,70
8,26,15,23,19,78
8,26,16,22,21,94
8,26,17,25,20,74
8,26,18,24,17,65
8,26,19,23,17,69
8,26,20,22,17,73
8,26,21,19,17,88
8,26,22,19,18,94
8,26,23,19,18,94
8,26,24,19,18,94
8,27,1,18,17,94
8,27,2,18,17,94
8,27,3,16,15,94
8,27,4,16,15,94
8,27,5,15,14,94
8,27,6,16,15,94
8,27,7,17,17,100
8,27,8,19,17,88
8,27,9,22,18,78
8,27,10,24,18,69
8,27,11,24,17,65
8,27,12,26,14,48
8,27,13,27,16,51
8,27,14,27,14,45
8,27,15,28,14,42
8,27,16,28,14,42
8,27,17,28,14,42
8,27,18,27,15,48
8,27,19,26,16,54
8,27,20,24,17,65
8,27,21,23,17,69
8,27,22,23,17,69
8,27,23,23,17,69
8,27,24,22,18,78
8,28,1,22,18,78
8,28,2,21,19,88
8,28,3,20,19,94
8,28,4,19.7,18.3,92
8,28,5,19.1,17.6,91
8,28,6,19,17,88
8,28,7,19,17,88
8,28,8,20,16,78
8,28,9,22,14,60
8,28,10,23,12,50
8,28,11,24,10,41
8,28,12,24,9,38
8,28,13,26,11,39
8,28,14,26,8,32
8,28,15,26,9,34
8,28,16,25,9,36
8,28,17,25,9,36
8,28,18,24,9,38
8,28,19,22,10,46
8,28,20,19,12,64
8,28,21,17,13,77
8,28,22,17,12,72
8,28,23,16,13,82
8,28,24,15,13,88
8,29,1,14,13,94
8,29,2,14,12,88
8,29,3,13,12,94
8,29,4,14,12,88
8,29,5,13,12,94
8,29,6,12,11,94
8,29,7,14,13,94
8,29,8,18,14,77
8,29,9,21,11,53
8,29,10,22,12,53
8,29,11,23,11,47
8,29,12,24,10,41
8,29,13,24,10,41
8,29,14,26,10,37
8,29,15,26,11,39
8,29,16,25,11,41
8,29,17,26,11,39
8,29,18,25,11,41
8,29,19,23,12,50
8,29,20,21,14,64
8,29,21,20,14,68
8,29,22,19,13,68
8,29,23,19,12,64
8,29,24,18,13,73
8,30,1,18,13,73
8,30,2,18,13,73
8,30,3,15,13,88
8,30,4,14,13,94
8,30,5,16,13,82
8,30,6,17,13,77
8,30,7,18,13,73
8,30,8,18,14,77
8,30,9,22,4,31
8,30,10,23,6,33
8,30,11,24,7,34
8,30,12,27,17,54
8,30,13,28,19,58
8,30,14,28,19,58
8,30,15,29,19,55
8,30,16,29,18,52
8,30,17,29,18,52
8,30,18,28,18,55
8,30,19,27,18,58
8,30,20,26,18,61
8,30,21,26,19,65
8,30,22,24,18,69
8,30,23,23,17,69
8,30,24,23,13,53
8,31,1,23,13,53
8,31,2,22,14,60
8,31,3,21,16,73
8,31,4,21,16,73
8,31,5,21,17,78
8,31,6,20,17,83
8,31,7,20,17,83
8,31,8,20,18,88
8,31,9,21,18,83
8,31,10,21,17,78
8,31,11,22,16,69
8,31,12,23,17,69
8,31,13,24,15,57
8,31,14,25,15,54
8,31,15,25,14,50
8,31,16,24,16,61
8,31,17,22,15,64
8,31,18,22,14,60
8,31,19,20,12,60
8,31,20,19,11,60
8,31,21,18,11,64
8,31,22,17.6,11.4,68
8,31,23,17.1,11.9,68
8,31,24,16.7,12.3,67
9,1,1,16.3,12.7,88
9,1,2,15.9,13.1,88
9,1,3,15.4,13.6,88
9,1,4,15,14,94
9,1,5,15,14,94
9,1,6,14,13,94
9,1,7,16,15,94
9,1,8,18,16,88
9,1,9,19,16,83
9,1,10,22,16,69
9,1,11,23,15,61
9,1,12,24,15,57
9,1,13,24,15,57
9,1,14,25,14,50
9,1,15,26,14,48
9,1,16,26,14,48
9,1,17,25,14,50
9,1,18,24,17,65
9,1,19,23,14,57
9,1,20,22,15,64
9,1,21,21,17,78
9,1,22,19,16,83
9,1,23,18,15,83
9,1,24,16,15,94
9,2,1,17,15,88
9,2,2,17,16,94
9,2,3,15,14,94
9,2,4,15,14,94
9,2,5,16,15,94
9,2,6,15,15,100
9,2,7,17,16,94
9,2,8,20,17,83
9,2,9,22,17,73
9,2,10,23,16,65
9,2,11,24,16,61
9,2,12,25,13,47
9,2,13,26,14,48
9,2,14,27,14,45
9,2,15,27,14,45
9,2,16,27,14,45
9,2,17,27,14,45
9,2,18,26,14,48
9,2,19,24,14,54
9,2,20,23,14,57
9,2,21,21,16,73
9,2,22,21,16,73
9,2,23,20,16,78
9,2,24,19,16,83
9,3,1,18,16,88
9,3,2,18,17,94
9,3,3,17,17,100
9,3,4,18,17,94
9,3,5,16,16,100
9,3,6,17,17,100
9,3,7,18,18,100
9,3,8,19,19,100
9,3,9,23,19,78
9,3,10,24,19,74
9,3,11,26,19,65
9,3,12,26,19,65
9,3,13,27,19,62
9,3,14,28,19,58
9,3,15,28,19,58
9,3,16,27,18,58
9,3,17,26,18,61
9,3,18,26,18,61
9,3,19,24,19,74
9,3,20,23,19,78
9,3,21,23,19,78
9,3,22,21,18,83
9,3,23,20,18,88
9,3,24,19,18,94
9,4,1,19,18,94
9,4,2,18.7,18.1,96
9,4,3,18.4,18,98
9,4,4,18,18,100
9,4,5,18,18,100
9,4,6,18,18,100
9,4,7,19,18,94
9,4,8,19,19,100
9,4,9,21,20,94
9,4,10,24,19,74
9,4,11,26,18,61
9,4,12,27,17,54
9,4,13,27,16,51
9,4,14,28,17,51
9,4,15,27,17,54
9,4,16,26.7,18,59
9,4,17,26.1,18.8,64
9,4,18,25,20,74
9,4,19,24,20,78
9,4,20,23,20,83
9,4,21,23,20,83
9,4,22,22,19,83
9,4,23,21,19,88
9,4,24,21,19,88
9,5,1,21,19,88
9,5,2,21,20,94
9,5,3,21,20,94
9,5,4,20,20,100
9,5,5,20,20,100
9,5,6,20,20,100
9,5,7,20,20,100
9,5,8,20,20,100
9,5,9,21,21,100
9,5,10,22,20,88
9,5,11,23,21,89
9,5,12,24,21,83
9,5,13,26,20,70
9,5,14,27,20,66
9,5,15,27,20,66
9,5,16,28,20,62
9,5,17,28,19,58
9,5,18,27,19,62
9,5,19,26,18,61
9,5,20,24,18,69
9,5,21,24,19,74
9,5,22,23,18,73
9,5,23,23,18,73
9,5,24,23,19,78
9,6,1,23,18,73
9,6,2,23,18,73
9,6,3,22,18,78
9,6,4,22,18,78
9,6,5,21,18,83
9,6,6,21,18,83
9,6,7,21,17,78
9,6,8,22,17,73
9,6,9,23,17,69
9,6,10,24,17,65
9,6,11,26,17,58
9,6,12,26,18,61
9,6,13,27,18,58
9,6,14,27.7,18,56
9,6,15,28,18,55
9,6,16,28,18,55
9,6,17,28,18,55
9,6,18,28,18,55
9,6,19,27,18,58
9,6,20,26,18,61
9,6,21,22,21,94
9,6,22,22,21,94
9,6,23,22,21,94
9,6,24,21,20,94
9,7,1,20,19,94
9,7,2,20,19,94
9,7,3,19,17,88
9,7,4,18,17,94
9,7,5,18,16,88
9,7,6,17,16,94
9,7,7,17,16,94
9,7,8,18,15,83
9,7,9,19,15,78
9,7,10,21,13,60
9,7,11,23,13,53
9,7,12,23,13,53
9,7,13,24,12,47
9,7,14,24,11,44
9,7,15,24,13,50
9,7,16,24,13,50
9,7,17,24,13,50
9,7,18,23,12,50
9,7,19,21,13,60
9,7,20,19,13,68
9,7,21,18,16,88
9,7,22,17,15,88
